row_number,movie_id,director_name
2771,144340,Paul Weitz
2772,48217,Patrice Leconte
2773,28211,Atom Egoyan
2774,47502,Paul Mazursky
2775,9950,Sidney Lumet
2776,84892,Stephen Chbosky
2777,24227,Jon Hess
2778,9672,Douglas McGrath
2779,44853,Michael Winterbottom
2780,157544,Mark Neveldine
2781,59678,Joe Cornish
2782,79777,Angelina Jolie
2783,158011,Brad Anderson
2784,407887,John H. Lee
2785,17043,John Stainton
2786,8952,Glenn Ficarra
2786,8952,John Requa
2787,62204,Jean-Jacques Annaud
2788,13435,Denzel Washington
2789,17187,Michael Hoffman
2790,319,Tony Scott
2791,59457,Benedek Fliegauf
2792,9504,James Foley
2793,37414,Michael Winterbottom
2794,6217,Paul Schrader
2795,26688,Stewart Hendler
2796,43867,John Cromwell
2796,43867,W.S. Van Dyke
2797,6615,Craig Gillespie
2798,14574,Mark Herman
2799,16,Lars von Trier
2800,39780,Gillian Armstrong
2801,21612,Abel Ferrara
2802,36691,Brian Koppelman
2802,36691,David Levien
2803,23631,Robert Rodriguez
2803,23631,Ethan Maniquis
2804,45324,George Hickenlooper
2805,12144,Don Bluth
2806,11658,Kang Je-gyu
2807,56601,William Dear
2808,9552,William Friedkin
2809,578,Steven Spielberg
2810,2105,Chris Weitz
2810,2105,Paul Weitz
2811,126319,St??phane Aubier
2811,126319,Vincent Patar
2811,126319,Benjamin Renner
2812,10136,Michael Ritchie
2813,67660,Tim Story
2814,10611,Tim Story
2815,154,Nicholas Meyer
2816,3049,Tom Shadyac
2817,860,John Badham
2818,9281,Peter Weir
2819,75674,Mike McCoy
2819,75674,Scott Waugh
2820,9762,Anne Fletcher
2821,3179,Mike Judge
2822,184,Quentin Tarantino
2823,13335,Jon Hurwitz
2823,13335,Hayden Schlossberg
2824,76726,Josh Trank
2825,10269,Barbra Streisand
2826,36819,Terry Gilliam
2827,17130,Tamra Davis
2828,57214,Nima Nourizadeh
2829,11202,Franklin J. Schaffner
2830,9357,Mark Romanek
2831,13812,John Erick Dowdle
2832,9030,David Moreau
2832,9030,Xavier Palud
2833,19084,Christopher Erskin
2834,8386,Jesse Dylan
2835,10437,Brian Henson
2836,1360,Julie Taymor
2837,101267,Dan Cutforth
2837,101267,Jane Lipsitz
2838,222935,Josh Boone
2839,10220,John Dahl
2840,284296,Chris Rock
2841,31915,John Frankenheimer
2842,11601,David Koepp
2843,205220,Stephen Frears
2844,11354,Mike Binder
2845,16241,Franklin J. Schaffner
2846,14191,Elizabeth Allen Rosenbaum
2847,286565,Jake Schreier
2848,26710,Cheryl Dunye
2849,129670,Alexander Payne
2850,9059,Ernest R. Dickerson
2851,34549,Tim Hill
2852,57157,Jason Reitman
2853,1948,Brian Taylor
2853,1948,Mark Neveldine
2854,28353,Lionel C. Martin
2855,46889,Richard LaGravenese
2856,38093,Sanaa Hamri
2857,14976,Jonathan Demme
2858,11027,Bob Rafelson
2859,3635,Peter Webber
2860,387,Wolfgang Petersen
2861,6020,Wallace Wolodarsky
2862,122906,Richard Curtis
2863,9550,Zhang Yimou
2864,60599,Nicholas Jarecki
2865,227719,Dean Israelite
2866,14299,Darnell Martin
2867,19419,Scott Alexander
2867,19419,Larry Karaszewski
2868,12088,Stuart Gordon
2869,14799,Christopher Guest
2870,9466,Woody Allen
2871,7510,Ryan Murphy
2872,31246,Robert Iscove
2873,61752,Spike Lee
2874,10944,Jane Campion
2875,10362,James Gray
2876,14778,Fred Schepisi
2877,1255,Bong Joon-ho
2878,45226,Roger Spottiswoode
2879,10212,Antonia Bird
2880,8669,Jon Poll
2881,179144,Paolo Sorrentino
2882,16857,Peter Care
2883,86825,Park Chan-wook
2884,844,Wong Kar-wai
2885,8060,Ira Sachs
2886,15907,Carroll Ballard
2887,38448,Neil Jordan
2888,327,Takeshi Kitano
2889,9260,Anthony Russo
2889,9260,Joe Russo
2890,61337,Sidney Lumet
2891,13079,Vadim Perelman
2892,89325,Lawrence Kasdan
2893,4170,Marco Kreuzpaintner
2894,41508,Lajos Koltai
2895,12479,Alan Rudolph
2896,44555,Zhang Yimou
2897,10133,Vincenzo Natali
2898,21345,Lu Chuan
2899,173931,Lijun Sun
2900,61984,Takashi Yamazaki
2901,50601,Renny Harlin
2902,26466,Christopher Smith
2903,345003,Timothy Hines
2904,236751,Randall Wallace
2905,107,Guy Ritchie
2906,357837,David Winters
2907,8913,Mary Lambert
2908,13889,Akira Kurosawa
2909,18530,Jamie Thraves
2910,358451,Mabel Cheung
2911,927,Joe Dante
2912,11,George Lucas
2913,291870,Dan Mazer
2914,907,David Lean
2915,206563,Stephen Daldry
2916,11887,Kenny Ortega
2917,45317,David O. Russell
2918,12094,Jeff Tremaine
2919,10377,Jonathan Lynn
2920,249164,R.J. Cutler
2921,256092,Brian Trenchard-Smith
2922,9942,David S. Ward
2923,10748,Barnaby Thompson
2923,10748,Oliver Parker
2924,1817,Joel Schumacher
2925,10229,Adam Shankman
2926,687,Tim Robbins
2927,796,Roger Kumble
2928,22804,Kevin Greutert
2929,10156,Mel Brooks
2930,12837,Gina Prince-Bythewood
2931,17708,Rob Pritts
2932,13937,Brian De Palma
2933,28932,Norman Jewison
2934,31909,Tobe Hooper
2935,167073,John Crowley
2936,3175,Stanley Kubrick
2937,14369,Brendan Malloy
2937,14369,Emmett Malloy
2938,16888,Reginald Hudlin
2939,121826,Dustin Hoffman
2940,10646,Gregory Poirier
2941,12149,Bill Paxton
2942,304357,Simon Curtis
2943,11184,Bill Condon
2944,766,Sam Raimi
2945,20009,Dewey Nicks
2946,1587,Lasse Hallstr??m
2947,30973,Philip Saville
2948,11109,Mike Leigh
2949,9027,Daisy von Scherler Mayer
2950,63020,Mira Nair
2951,86829,Joel Coen
2951,86829,Ethan Coen
2952,11065,Tim Blake Nelson
2953,13888,William A. Graham
2954,42345,Martin Ritt
2955,13994,John Turturro
2956,1590,Agnieszka Holland
2957,62728,Rowan Joffe
2958,11917,David Hackl
2959,45138,Giuliano Montaldo
2960,80271,Lisa Azuelos
2961,4657,Ray Lawrence
2962,14395,Karan Johar
2963,24137,Oliver Parker
2964,190847,Ruairi Robinson
2965,11056,Jaume Balaguer??
2966,62,Stanley Kubrick
2967,601,Steven Spielberg
2968,13067,Jon Kasdan
2969,25379,L??a Pool
2970,88641,Floyd Mutrux
2971,58051,Sajid Khan
2972,14877,Christopher Cain
2973,96399,Dean Wright
2974,304410,Eric Lartigau
2975,489,Gus Van Sant
2976,373314,Shintaro Shimosawa
2977,214,Darren Lynn Bousman
2978,10890,Ivan Reitman
2979,1588,Peyton Reed
2980,316727,James DeMonaco
2981,10314,Robert Iscove
2982,663,Darren Lynn Bousman
2983,11804,Geoffrey Sax
2984,16781,Tyler Perry
2985,11873,Martin Scorsese
2986,9289,Bernhard Wicki
2986,9289,Ken Annakin
2986,9289,Andrew Marton
2987,10414,Stephen Herek
2988,1970,Takashi Shimizu
2989,9614,Dennis Dugan
2990,8922,Victor Salva
2991,1648,Stephen Herek
2992,17917,Carol Reed
2993,74534,John Madden
2994,19405,Chuck Sheetz
2995,9355,George Miller
2995,9355,George Ogilvie
2996,10999,Mark L. Lester
2997,321258,William Brent Bell
2998,44040,John Erick Dowdle
2999,10426,Marcus Raboy
3000,280092,Leigh Whannell
3001,13938,Michael Schultz
3002,10163,Brett Leonard
3003,12182,Peter Sollett
3004,1832,Kevin Smith
3005,9034,Bob Dolman
3006,15301,Steven Spielberg
3006,15301,Joe Dante
3006,15301,John Landis
3006,15301,George Miller
3007,10135,Rowdy Herrington
3008,26352,Keenen Ivory Wayans
3009,20616,John Polson
3010,9794,Greg Coolidge
3011,15037,Deborah Kaplan
3011,15037,Harry Elfont
3012,227,Francis Ford Coppola
3013,294272,David Lowery
3014,11336,David Cronenberg
3015,283445,Ciaran Foy
3016,88036,Salim Akil
3017,10984,Jamie Blanks
3018,22824,Olatunde Osunsanmi
3019,9526,Robert Altman
3020,39349,Leon Ichaso
3021,15983,Joseph Zito
3022,14544,Malcolm D. Lee
3023,11545,Wes Anderson
3024,42684,Colin Strause
3024,42684,Greg Strause
3025,268238,John Madden
3026,8359,Patricia Rozema
3027,15648,Mark Rosman
3028,41823,Spike Lee
3029,11891,Steve Oedekerk
3030,9362,Ron Underwood
3031,9902,Rob Schmidt
3032,14729,Walter Hill
3033,9455,James Foley
3034,103731,Jeff Nichols
3035,10090,Ben Garant
3036,164558,Morgan Spurlock
3037,19905,Neal Brennan
3038,17710,Tuck Tucker
3039,75900,Simon Curtis
3040,9515,Richard Shepard
3041,27322,Theodore Witcher
3042,328425,Joel Edgerton
3043,14120,Jim Hanon
3044,10050,Tommy O'Haver
3045,1542,Mike Judge
3046,10490,Michael Patrick Jann
3047,87093,Tim Burton
3048,10029,Peter Berg
3049,9893,Joe Nussbaum
3050,11507,Brian De Palma
3051,37931,Jorma Taccone
3052,3472,Stephen Frears
3053,87818,Griffin Dunne
3053,87818,Peter Farrelly
3053,87818,Elizabeth Banks
3053,87818,James Gunn
3053,87818,Steven Brill
3053,87818,Brett Ratner
3053,87818,Steve Carr
3053,87818,Rusty Cundieff
3053,87818,James Duffy
3053,87818,Patrik Forsberg
3053,87818,Jonathan van Tulleken
3053,87818,Will Graham
3054,13160,Jeff Lowell
3055,88005,Lorene Scafaria
3056,52067,Miguel Arteta
3057,73,Tony Kaye
3058,134597,Marcus Dunstan
3059,24034,Timothy Bjorklund
3060,14283,Fran??ois Girard
3061,404,David Lynch
3062,13201,Scott Kalvert
3063,209403,Jason Bateman
3064,7942,David Schwimmer
3065,73247,Allan Arkush
3066,253331,Mike Binder
3067,34043,Eric Bross
3068,9952,Werner Herzog
3069,256924,Dan Fogelman
3070,82532,Jay Duplass
3070,82532,Mark Duplass
3071,41110,Luca Guadagnino
3072,134371,John Putch
3073,2088,Peter Medak
3074,10388,Steven Soderbergh
3075,1640,Paul Haggis
3076,25520,Terence Davies
3077,27342,Harley Cokeliss
3078,13689,Victor Salva
3079,67911,Tom Brady
3080,24664,Spike Lee
3081,329440,Jason Zada
3082,47890,Franklin J. Schaffner
3083,252512,Noah Baumbach
3084,55720,Chris Weitz
3085,9613,David Cronenberg
3086,29076,Eric Blakeney
3087,29339,Douglas McGrath
3088,68812,Ariel Vromen
3089,32740,Rakesh Roshan
3090,14195,John Waters
3091,73567,William Friedkin
3092,41479,Derrick Borte
3093,15394,Richard Kwietniowski
3094,10071,Bob Odenkirk
3095,1989,Wong Kar-wai
3096,91076,John Turturro
3097,12779,Guy Ritchie
3098,13191,Joshua Seftel
3099,11770,Stephen Chow
3100,12703,Vincent Gallo
3101,64559,Claude Chabrol
3102,222649,Jon Stewart
3103,115872,Bigas Luna
3104,101173,Ralph Fiennes
3105,25350,Dan Harris
3106,10034,Mel Smith
3107,20178,Bobcat Goldthwait
3108,5072,Christopher Smith
3109,18191,Stuart Gordon
3110,31007,Jake Scott
3111,11546,Alan Metter
3112,41894,Jeb Stuart
3113,184374,Rafa Lara
3114,268171,Michael Radford
3115,78149,Alan Smithee
3115,78149,Arthur Hiller
3116,24663,Michael Meredith
3117,39037,Julio DePietro
3118,22805,Katherine Dieckmann
3119,39055,William Dear
3120,245846,Kim Farrant
3121,25186,Marcus Raboy
3122,15017,Scott Marshall Smith
3123,12245,??lex de la Iglesia
3124,49787,Andrew Traucki
3125,16358,Michael Clancy
3126,7006,Patrick Lussier
3127,66767,Robert Adetuyi
3128,17622,Kari Skogland
3129,283671,Taedong Park
3129,283671,Mauricio De la Orta
3130,18516,Paul Schrader
3131,217708,Benedikt Erlingsson
3132,42057,Gurinder Chadha
3133,17577,Jason Connery
3134,14608,Vic Sarin
3135,34417,Jim Issa
3136,15067,Kim Jee-woon
3137,78383,Douglas Aarniokoski
3138,43090,William Phillips
3139,16614,Greg Mottola
3140,9700,Andy Garc??a
3141,10471,Steve Carr
3142,250066,Sarik Andreasyan
3143,667,Lewis Gilbert
3144,208869,Julian Gilbey
3145,86837,Michael Haneke
3146,10306,Gary Sherman
3147,106845,Valeri Milev
3148,11576,Stanley Kramer
3149,219,Pedro Almod??var
3150,11827,Gerald Potterton
3151,22820,Jared Hess
3152,31174,Richard Loncraine
3153,244316,David Hackl
3154,37737,Anurag Basu
3155,62215,Lars von Trier
3156,66125,Kriv Stenders
3157,132316,Yash Chopra
3158,348,Ridley Scott
3159,30497,Tobe Hooper
3160,27586,Floria Sigismondi
3161,14811,Norman Jewison
3162,660,Terence Young
3163,68684,Joseph Kahn
3164,40794,Ferzan Ozpetek
3165,9400,F. Gary Gray
3166,16162,Malcolm D. Lee
3167,10585,Tom Holland
3168,2359,Michael Moore
3169,238636,James DeMonaco
3170,10472,Kris Isacsson
3171,11282,Danny Leiner
3172,6521,Rod Lurie
3173,14181,Ben Younger
3174,1621,John Landis
3175,9656,Glen Morgan
3176,16428,Daniel Taplitz
3177,10705,Kenneth Branagh
3178,8272,Tamara Jenkins
3179,24621,Linda Mendoza
3180,1619,Christopher McQuarrie
3181,9685,Burr Steers
3182,14425,Hart Bochner
3183,14624,Michael O. Sajbel
3184,10179,Stewart Raffill
3185,15568,Davis Guggenheim
3186,14057,Bart Freundlich
3187,12621,Andrew Fleming
3188,1808,Todd Haynes
3189,293670,Na Hong-jin
3190,67675,Kevin Tancharoen
3191,27329,Chatrichalerm Yukol
3192,29514,George A. Romero
3192,29514,Dario Argento
3193,250349,Eric Lavaine
3194,12454,Mike Leigh
3195,39806,Marc Forby
3196,15699,Peter Cattaneo
3197,8883,Ole Christian Madsen
3198,17926,Meiert Avis
3199,291081,Julian Jarrold
3200,41248,Andr?? T??chin??
3201,25968,Emily Young
3202,9671,Peter Faiman
3203,52010,Martyn Pick
3204,11588,Roland Suso Richter
3205,43418,Jeremy Sims
3206,71157,Ma??wenn
3207,13483,Joby Harold
3208,333355,Genndy Tartakovsky
3209,327833,Ekachai Uekrongtham
3210,1547,Joel Schumacher
3211,25196,Scott Cooper
3212,16323,Mark Rydell
3213,175528,David E. Talbert
3214,8069,Roger Vadim
3215,71805,Nils Gaup
3216,9451,Alexander Payne
3217,16727,Mira Nair
3218,272693,Ari Sandel
3219,10696,Vondie Curtis-Hall
3220,150202,Tom Elkins
3221,19644,Kang Woo-Suk
3222,29963,Jane Campion
3223,26022,Karan Johar
3224,152747,J.C. Chandor
3225,62676,John Sayles
3226,20360,Vipul Amrutlal Shah
3227,1116,Ken Loach
3228,185008,Ayan Mukherjee
3229,11620,Mervyn LeRoy
3229,11620,Anthony Mann
3230,14353,Darren Lynn Bousman
3231,11818,Serdar Akar
3231,11818,Sadullah ??ent??rk
3232,680,Quentin Tarantino
3233,11176,James Frawley
3234,242582,Dan Gilroy
3235,11217,Jay Chandrasekhar
3236,15121,Robert Wise
3237,2619,Ron Howard
3238,773,Jonathan Dayton
3238,773,Valerie Faris
3239,235,Rob Reiner
3240,170,Danny Boyle
3241,14114,Chris Stokes
3242,10734,Don Siegel
3243,37964,Rick Famuyiwa
3244,28121,Martin Lawrence
3245,40807,Jonathan Levine
3246,10885,Masayuki Ochiai
3247,225565,Tom Gormican
3248,16471,Ken Shapiro
3249,385736,Justin Tipping
3250,11971,Kenneth Branagh
3251,668,Peter R. Hunt
3252,11596,Wes Craven
3253,14429,John Schultz
3254,13751,Doug Atchison
3255,9490,Tamra Davis
3256,14536,Jonas Elmer
3257,1359,Mary Harron
3258,9962,Miguel Arteta
3259,15049,Erik Canuel
3260,22821,Troy Duffy
3261,42819,James Ivory
3262,209263,Nicole Holofcener
3263,37735,Will Gluck
3264,59930,Matty Rich
3265,10873,E. Elias Merhige
3266,51588,Joe Nussbaum
3267,23570,Matt Reeves
3268,19489,Steve Rash
3269,14629,Fina Torres
3270,8293,James Ivory
3271,291270,Charlie Kaufman
3271,291270,Duke Johnson
3272,44009,Mike Leigh
3273,1958,Fran??ois Ozon
3274,13154,Mark L. Lester
3275,26618,David Dobkin
3276,43923,Ryan Fleck
3276,43923,Anna Boden
3277,46138,Nigel Cole
3278,45791,Anand Tucker
3279,26306,Steve James
3280,110683,Michael Winner
3281,26963,Tomm Moore
3281,26963,Nora Twomey
3282,198277,John Carney
3283,7870,David Jacobson
3284,13072,Michael Corrente
3285,153397,Edward Hall
3286,30141,Keith Gordon
3287,17044,David Leland
3288,10288,Andrew Currie
3289,12183,Luke Wilson
3289,12183,Andrew Wilson
3290,44147,Jonathan Lynn
3291,12192,Marc Sch??lermann
3292,36597,Coky Giedroyc
3293,13197,Robert Moresco
3294,10913,Thomas Vinterberg
3295,251321,Claudia Llosa
3296,149,Katsuhiro ??tomo
3297,10425,John Herzfeld
3298,49081,Charles Binam??
3299,256687,Keith Parmer
3300,220488,Dennie Gordon
3301,1544,Ol Parker
3302,374461,Bruce Beresford
3303,302,Fran??ois Ozon
3304,182873,James Nunn
3305,21512,David Webb Peoples
3306,389425,Michael Winnick
3307,403,Bruce Beresford
3308,29461,"George Tillman, Jr."
3309,33542,Stanley Tong
3310,283708,David Oelhoffen
3311,9388,Jason Reitman
3312,1691,Eli Roth
3313,24684,Lone Scherfig
3314,2610,Anand Tucker
3315,11308,Tony Richardson
3316,11022,Joe Carnahan
3317,34341,Paul Gross
3318,15365,Charles Robert Carner
3319,36046,Russell Holt
3320,12569,Mike Judge
3321,24356,Larry Charles
3322,55903,Claude Miller
3323,2577,Michael Winterbottom
3324,103903,Sacha Bennett
3325,73873,Rodrigo Garc??a
3326,312113,Jeta Amata
3327,14165,Siddharth Anand
3328,2011,Vincent Paronnaud
3328,2011,Marjane Satrapi
3329,45650,Joe Dante
3330,7735,Dennis Gansel
3331,301365,Nicolas Winding Refn
3332,25941,Daniel Barber
3333,29064,Robert Marcarelli
3334,7326,Jason Reitman
3335,326284,Ernie Barbarash
3336,681,Guy Hamilton
3337,238,Francis Ford Coppola
3338,535,Adrian Lyne
3339,19913,Marc Webb
3340,713,Jane Campion
3341,77930,Steven Soderbergh
3342,10727,Jonathan Liebesman
3343,253,Guy Hamilton
3344,17908,Jay Russell
3345,8390,Adam Brooks
3346,57119,Salim Akil
3347,3291,George Clooney
3348,398,Bennett Miller
3349,8068,Robert Rodriguez
3350,10803,Michael Anderson
3351,682,Guy Hamilton
3352,10117,Craig R. Baxley
3353,9392,Neil Marshall
3354,24977,James D. Stern
3354,24977,Don Kempf
3355,79316,Matt Bettinelli-Olpin
3355,79316,Tyler Gillett
3356,2074,David O. Russell
3357,1696,Rob Zombie
3358,308639,Rick Famuyiwa
3359,22314,Michael Rymer
3360,2662,Rob Zombie
3361,77156,Sharron Miller
3362,12573,Joel Coen
3362,12573,Ethan Coen
3363,44718,Aaron Schneider
3364,11342,Steve Miner
3365,241771,Gina Prince-Bythewood
3366,34653,Tom Ford
3367,11051,Martin Scorsese
3368,14578,Michael Corrente
3369,57825,Gurinder Chadha
3370,9555,Phillip Noyce
3371,15581,Don Michael Paul
3372,13006,Tony Maylam
3373,16651,Mitch Davis
3374,4251,Yash Chopra
3375,12400,David Mamet
3376,39053,Jay Duplass
3376,39053,Mark Duplass
3377,104896,Kevin Brodie
3378,14112,Paul Schrader
3379,12271,George Hickenlooper
3380,71859,Lynne Ramsay
3381,226354,John Stephenson
3382,48620,Tim Chambers
3383,33676,Curtis Hanson
3384,37080,Rodrigo Garc??a
3385,25388,Dick Richards
3386,11687,Jean-Marie Poir??
3387,39210,Sofia Coppola
3388,30128,Bob Gosse
3389,31535,Alex Zamm
3390,44835,Spencer Susser
3391,192134,Richard Shepard
3392,1956,Gus Van Sant
3393,24985,Thaddeus O'Sullivan
3394,306745,Peter Sollett
3395,47088,Shari Springer Berman
3395,47088,Robert Pulcini
3396,110402,Aleksey German
3397,27004,Stephen Milburn Anderson
3398,15013,Richard E. Grant
3399,8374,Troy Duffy
3400,277519,David Lam
3401,78381,Francis Ford Coppola
3402,164372,Vladlen Barbe
3402,164372,Maksim Sveshnikov
3403,294512,Richard Rich
3404,8879,Clint Eastwood
3405,13001,Robert C. Cooper
3406,9571,Richard Linklater
3407,13649,Kenny Ortega
3408,325373,Kim Nguyen
3409,334527,Jackie Earle Haley
3410,2211,Max F??rberb??ck
3411,13919,Arie Posin
3412,14576,Damian Nieman
3413,82505,Mark Tonderai
3414,46738,Denis Villeneuve
3415,38970,Gabriele Muccino
3416,41009,Ian Fitzgibbon
3417,7347,Jos?? Padilha
3418,250546,John R. Leonetti
3419,38415,Rachel Perkins
3420,650,John Singleton
3421,16620,Luis Valdez
3422,25113,Alan Alda
3423,11033,Brian De Palma
3424,34723,Stephen Sommers
3425,9430,Doug Liman
3426,8998,Nicole Holofcener
3427,10514,Robert Wise
3428,10496,Louis Morneau
3429,1591,Caroline Link
3430,76025,Steve McQueen
3431,4836,Matthew Vaughn
3432,14631,Sterling Van Wagenen
3433,87499,Zal Batmanglij
3434,18923,Michael Mayer
3435,26665,Hans Petter Moland
3436,28089,Oren Moverman
3437,62255,Ian Sharp
3438,5708,Anton Corbijn
3439,218,James Cameron
3440,338,Wolfgang Becker
3441,21641,Tom Hooper
3442,10925,Dan O'Bannon
3443,2293,Kevin Smith
3444,621,Randal Kleiser
3445,792,Oliver Stone
3446,1777,Michael Moore
3447,642,George Roy Hill
3448,433,Robert Stevenson
3449,16619,Robert Redford
3450,1725,Robert Wise
3450,1725,Jerome Robbins
3451,11977,Harold Ramis
3452,20322,Gary Hardwick
3453,16158,Rick Famuyiwa
3454,629,Bryan Singer
3455,10160,Stephen Hopkins
3456,11452,Walt Becker
3457,12163,Darren Aronofsky
3458,32275,King Vidor
3459,13785,Christopher Guest
3460,1103,John Carpenter
3461,36739,Spike Lee
3462,14144,Fred Savage
3463,10622,Sammo Hung
3464,13370,Christopher Guest
3465,11191,Donald Petrie
3466,10215,Peter Howitt
3467,25066,Rusty Cundieff
3468,1523,Kevin Macdonald
3469,11361,Dominique Othenin-Girard
3470,92591,Richard Linklater
3471,57612,Jean-Jacques Mantello
3472,12509,Ed Harris
3473,15256,Risa Bramon Garcia
3474,83686,Brian Klugman
3474,83686,Lee Sternthal
3475,80304,Matt Piedmont
3476,28053,Raymond De Felitta
3477,67913,John Michael McDonagh
3478,13991,Deb Hagan
3479,1443,Sofia Coppola
3480,8545,Mark Herman
3481,19556,Zach Cregger
3481,19556,Trevor Moore
3482,231576,Zach Braff
3483,16172,Mark Tarlov
3484,13403,John Cameron Mitchell
3485,15797,Sheldon Lettich
3486,347764,Jon Knautz
3487,13537,Billy Ray
3488,20794,David Atkins
3489,31064,Patrick Stettner
3490,576,Sam Peckinpah
3491,13990,Jonathan Levine
3492,11583,Michael Crichton
3493,18602,Lynne Ramsay
3494,27549,Sylvio Tabet
3495,59728,Rick Bieber
3496,10930,Claude Chabrol
3497,32395,Shana Feste
3498,58882,Wayne Wang
3499,7547,Joey Lauren Adams
3500,35944,Peter Cattaneo
3501,42222,Fred Zinnemann
3502,13827,S.R. Bindler
3503,44260,Tony Kaye
3504,9282,Greg Marcks
3505,38940,Perry Lang
3506,35689,Jake Goldberger
3507,97614,Stefan Ruzowitzky
3508,37206,Vic Sarin
3509,58626,William Kaufman
3510,183894,Jim O'Hanlon
3511,837,David Cronenberg
3512,1555,C??dric Klapisch
3513,244783,Kate Barker-Froyland
3514,16564,Martin Koolhoven
3515,168027,Charles Matthau
3516,3482,John Frankenheimer
3517,135595,Christopher Bessette
3518,8982,Prachya Pinkaew
3519,89861,Gary Sinyor
3520,455,Gurinder Chadha
3521,57022,John Sayles
3522,14351,Preston A. Whitmore II
3523,147767,Ashish R. Mohan
3524,10664,Jaume Balaguer??
3524,10664,Paco Plaza
3525,55567,Stewart Raffill
3526,9277,George Roy Hill
3527,9443,Hugh Hudson
3528,16186,Darren Grant
3529,7863,Scott Hicks
3530,138697,Joseph Gordon-Levitt
3531,11901,Clint Eastwood
3532,1548,Terry Zwigoff
3533,11889,Richard Eyre
3534,33155,William Sachs
3535,5528,Christophe Barratier
3536,321,??mile Gaudreault
3537,4997,James Cox
3538,925,Spike Lee
3539,27451,James Toback
3540,73532,Aki Kaurism??ki
3541,979,Gaspar No??
3542,193722,Hitoshi Matsumoto
3543,7913,Rakeysh Omprakash Mehra
3544,253253,Collin Schiffli
3545,51995,George Ratliff
3546,13173,David Wain
3547,22908,Shane Meadows
3548,70670,Morten Tyldum
3549,84204,Jon Wright
3550,25248,Michael McGowan
3551,230266,Liv Ullmann
3552,16633,Jeannot Szwarc
3553,63006,Rohan Sippy
3554,91586,James Wan
3555,215,Darren Lynn Bousman
3556,333371,Dan Trachtenberg
3557,9012,Jeff Tremaine
3558,345911,David F. Sandberg
3559,72571,Henry Joost
3559,72571,Ariel Schulman
3560,242512,Stiles White
3561,10072,Chuck Russell
3562,211954,Eugenio Derbez
3563,82990,Henry Joost
3563,82990,Ariel Schulman
3564,29912,Henry Koster
3565,11843,Blake Edwards
3566,11284,Rachel Talalay
3567,504,Patty Jenkins
3568,173,Richard Fleischer
3569,227348,Christopher B. Landon
3570,1955,David Lynch
3571,152532,Jean-Marc Vall??e
3572,243940,David Gelb
3573,77,Christopher Nolan
3574,157547,Mike Flanagan
3575,2295,Kevin Smith
3576,71,Stephen Daldry
3577,147773,Nat Faxon
3577,147773,Jim Rash
3578,16096,Doug McHenry
3578,16096,George Jackson
3579,24266,George T. Miller
3580,16508,Maurice Joyce
3581,2895,Robert Duvall
3582,15660,Frank Perry
3583,59968,Jesse Peretz
3584,323677,Stephen Hopkins
3585,19848,Ice Cube
3586,256274,John Erick Dowdle
3587,235271,Bille Woodruff
3588,45153,Kasi Lemmons
3589,284293,Richard Glatzer
3589,284293,Wash Westmoreland
3590,24973,Michael Curtiz
3591,21610,Bruce Malmuth
3592,10283,Rob Hedden
3593,8346,Joel Zwick
3594,122081,Harmony Korine
3595,10987,Joe Chappelle
3596,1391,Alfonso Cuar??n
3597,747,Edgar Wright
3598,14745,Mickey Liddell
3599,26748,John Sayles
3600,11357,Dwight H. Little
3601,24913,Fred Walton
3602,13776,Barry Levinson
3603,14854,Steve Carver
3604,50357,Gonzalo L??pez-Gallego
3605,13090,Christine Jeffs
3606,192141,John Erick Dowdle
3607,16441,Don Coscarelli
3608,29996,King Vidor
3609,351819,Michael Tiddes
3610,14834,Bill Duke
3611,22649,Frank Borzage
3612,378200,Bille Woodruff
3613,20455,Mamoru Hosoda
3613,20455,Shigeyasu Yamauchi
3614,13193,Brian Dannelly
3615,11042,Denys Arcand
3616,10786,Richard Lester
3617,12484,J.S. Cardone
3618,17339,Guy Hamilton
3619,11959,Jay Levey
3620,9900,Nicholaus Goossen
3621,14662,Tamara Jenkins
3622,335,Sergio Leone
3623,15745,Jon Favreau
3624,17431,Duncan Jones
3625,21014,Scott Marshall
3626,78394,Ronan Chapalain
3626,78394,Pascal Vuong
3627,10217,Atom Egoyan
3628,46332,Xavier Beauvois
3629,13996,Randall Miller
3630,3028,Jerry Belson
3631,1024,Peter Jackson
3632,343795,Michael Polish
3633,45658,Dan Rush
3634,16148,Jake Kasdan
3635,4553,Brad Anderson
3636,36351,Paul Schrader
3637,245916,Michael Cuesta
3638,27585,John Cameron Mitchell
3639,1415,Fenton Bailey
3639,1415,Randy Barbato
3640,313922,Jeremy Saulnier
3641,14474,Billy Kent
3642,199933,James Manera
3643,13685,Wes Anderson
3644,8744,Kevin Spacey
3645,38428,Feroz Abbas Khan
3646,8847,Errol Morris
3647,39269,Dennis Hopper
3648,46838,Eli Craig
3649,51384,Nicholas Fackler
3650,56930,Richard Wallace
3651,41730,Morgan J. Freeman
3652,18442,Matthew Hastings
3653,298312,M. Night Shyamalan
3654,11600,Brian De Palma
3655,71547,Klaus Menzel
3656,57876,Oren Peli
3657,77495,Jaume Balaguer??
3658,13849,Paul Andrew Williams
3659,14849,Stephen Herek
3660,12486,Bob Saget
3662,244403,William H. Macy
3663,292481,Barrett Esposito
3664,340816,Mitch Davis
